"An error occurred while saving. The selected subscription is not valid.";"Ha ocurrido un error guardando los cambios. La suscripción seleccionada no es vádlida."
"Are you sure you want to delete this plan?";"Está seguro de que desea eliminar este plan?"
"Billing Address";"Dirección de facturación"
"By checking this box, you agree <a id=""show_tos"" href=""javascript:void(0);"" target=""_blank"" class=""underline"">to our terms and conditions</a>";"Marcando esta casilla, usted Acepta todos <a id=""show_tos"" href=""javascript:void(0);"" target=""_blank"" class=""underline"">nuestros Términos y Condiciones</a>"
"Charged to your client every month";"Facturado a su cliente mensualmente"
"Charged to your client every year";"Facturado a su cliente anualmente"
"Charged to your client when placing the order";"Facturar a su cliente al realizar el pedido"
"Choose the subscription that suits you best:";"Seleccione la suscripción a la cual desea suscribirse:"
"Create a new subscription";"Crear una nueva suscripción"
"Creation";"Creación"
"Describe here this plan. Will be displayed on the front end";"Describir aquí este plan. Será visualizado en el frontend por sus clientes"
"Each price must be entered excluding tax";"Cada precio se debe introducir sin impuestos"
"Edit the subscription %s";"Editar la suscripción %s"
"Expiration";"Expiration"
"Expiration date";"Fecha de expiración/fin"
"Give a name to this plan. Will be displayed on the front end";"Dé un nombre a este plan. Será visualizado en el frontend por sus clientes"
"List of your plans";"Lista de los planes disponibles"
"List of your subscriptions";"Lista de sus suscripciones"
"None";"Ninguno"
"One-off";"Una sola vez"
"Order's details";"Detalle del pedido"
"Payment";"Pago"
"Payment Option";"Opción de pago"
"Payment secured by <img src=""%s"" width=""100"" title=""Paypal"" />";"Pago seguro con <img src=""%s"" width=""100"" title=""Paypal"" />"
"Please, enter a company";"Por favor, ingrese un nombre de compañía / empresa"
"Please, enter a country";"Por favor, ingrese un País"
"Please, enter a description.";"Por favor, ingrese una descripción."
"Please, enter a name.";"Por favor, ingrese un nombre."
"Please, enter an address";"Por favor, ingrese una dirección"
"Pricing";"Precio"
"Proceed to payment?";"Desea continuar con el pago ?"
"Recurring";"Recurrente / periódico"
"Setup Fee";"Cuota de Alta"
"Setup fee";"Cuota de Alta"
"Subscription";"Suscripción"
"Subscription successfully saved";"Suscripción guardada correctamente"
"Subtotal";"Subtotal"
"Thanks!";"Gracias!"
"The monthly price is not a valid price (e.g. 12.34)";"El precio mensual no es un precio válido (e.g. 12,34)"
"The setup fee is not a valid price (e.g. 12.34)";"La cuota de alta no es un precio válido (e.g. 12,34)"
"The yearly price is not a valid price (e.g. 12.34)";"Le prix annuel n'est pas un prix valide (e.g. 12,34)"
"This subscription is active";"La suscripción está activada"
"An error occurred while processing the payment. Para más información, please feel free to contact us.";"Se ha producido un error al procesar el pago. Para más información, por favor póngase en contacto con nosotros."
"VAT Number";"Número de IVA (VAT NUMBER)"
"You already have a subscription for this application";"Usted ya tiene una suscripción para esta aplicación"
"You don't have any subscriptions yet";"Usted no tiene ninguna suscripción todavía"
"You're almost done! After subscribing, we will publish your application on both the AppStore and the Google Play.";"Ya casi ha terminado! Después de efectuar el pago, activaremos su App y dispondrá de una cuenta funcional definitiva mientras mantenga la subscripción con nosotros."
"Your VAT Number is not valid";"Su número de IVA (VAT Number) no es válido"
"Your order has been canceled. If you need any help to place your order, please feel free to contact us.";"Su pedido ha sido cancelado. Si usted necesita ayuda para efectuar su pedido, por favor no dude en ponerse en contacto con nosotros."
"Your order has been successfully paid. Your application will be published very soon.";"Su pedido ha sido procesado con éxito. Su App será publicada en breve."
"Your subscription must have at least one price";"Su suscripción debe tener al menos un precio."
"price";"Precio"
"<b>File types:</b> %s<br /><b>Recommended size:</b> %s";"<b>Τύποι αρχείων: </b> %s<br /><b>Tamaño recomendado:</b> %s"
"Click here to send your favicon";"Προσθέστε εδώ το favicon σας"
"Click here to send your logo";"Προσθέστε εδώ το logo σας"
Communications;Επικοινωνία
"Current favicon";"Τρέχον favicon"
"Current logo";"Τρέχον logo"
"Display a link to your clients to your support platform";"Προβολή Συνδέσμου Τεχνικής Υποστήριξης στους χρήστες σας"
"Drop your favicon here";"Αφήστε το favicon σας εδώ"
"Drop your logo here";"Αφήστε το logo σας εδώ"
Sales;Πωλήσεις
"Sales Email Address";"E-mail Τμήματος Πωλήσεων"
"Sender's email address of the emails sent by the site to your clients";"E-mail αποστολέα για τα mails που αποστέλλονται στους χρήστες σας"
"Sender's name of the emails sent by the site to your clients";"Όνομα αποστολέα για τα mails που αποστέλλονται στους χρήστες σας"
"Support Email Address";"E-mail Τεχνικής Υποστήριξης"
"The folder /images/default is not writable.";"Ο φάκελος /images/default είναι μη-εγγράψιμος."
"Your Location";Τοποθεσία
"Your Platform";Πλατφόρμα
"Your company";Εταιρεία
List of your taxes;Lista de sus impuestos
Please select a country;Por favor seleccionar un país
Please, enter a tax rate.;Por favor, ingrese una tasa/impuesto
Please, enter a valid tax rate.;Por favor, ingrese un/a tasa/impuesto válido.
Rate;Tasa
Remove;Suprimir
You don't have created any taxes yet;No se han creado impuestos
TEMPLATES;Templates
"Create a new language";"Δημιουργία νέας γλώσσας"
"Default text";"Προεπιλεγμένο κείμενο"
"Edit the language: %s";"Επεξεργασία γλώσσας: %s"
Language;Γλώσσα
"Language successfully saved";"Η γλώσσα αποθηκεύτηκε επιτυχώς"
"List of your languages";"Λίστα διαθέσιμων γλωσσών"
"Please, choose a file.";"Παρακαλούμε, επιλέξετε ένα αρχείο."
"Please, choose a language.";"Παρακαλούμε, επιλέξετε μία γλώσσα."
"Select a file";"Επιλογή αρχείου"
"Select a language";"Επιλογή γλώσσας"
"Text translation";"Μετάφραση κειμένου"
Translations;Μεταφράσεις
"Your translation";"Η μετάφρασή σας"
"Add a link";"Προσθήκη συνδέσμου"
"An error occurred while saving your picto. Please try againg later.";"Υπήρξε σφάλμα κατά την αποθήκευση της εικόνας σας. Παρακαλούμε δοκιμάστε ξανά αργότερα."
"Are you sure you want to delete this link?";"Είστε σίγουροι ότι θέλετε να διαγράψετε αυτό τον σύνδεσμο?"
"Are you sure you want to delete this picture?";"Είστε σίγουροι ότι θέλετε να διαγράψετε αυτή την εικόνα?"
Link;Σύνδεσμος
"Link has been successfully deleted";"Ο σύνδεσμος διεγράφη επιτυχώς"
"Link has been successfully saved";"Ο σύνδεσμος αποθηκεύτηκε επιτυχώς"
Link:;Σύνδεσμος:
Picto;Εικόνα
"The image has been successfully deleted";"Η εικόνα διεγράφη επιτυχώς"
"The image has been successfully saved";"Η εικόνα αποθηκεύτηκε επιτυχώς"
"Your links";"Οι σύνδεσμοί σας"
"An error occurred while accessing your Wordpress website. Please, verify the domain name %s";"Υπήρξε σφάλμα κατά την πρόσβαση στο WordPress site σας. Παρακαλούμε, επαληθεύστε το domain %s"
"Categories successfully saved";"Οι κατηγορίες αποθηκεύτηκαν επιτυχώς"
"Click here to download our Wordpress plugin";"Κατεβάστε από εδώ το plugin για το WordPress"
"Enter your Wordpress URL:";"WordPress URL:"
"Loading categories";"Φόρτωση κατηγοριών"
"We are sorry but no category has been detected on your Wordpress website.";"Συγνώμη, αλλά δεν βρέθηκε καμία κατηγορία στο WordPress site σας."
"We are sorry but our Wordpress plugin hasn't been detected on your website. Please be sure it is correctly installed and activated.";"Συγνώμη, αλλά δεν βρέθηκε το WordPress plugin στο site σας. Παρακαλούμε σιγουρέψτε ότι είναι σωστά εγκατεστημένο και ενεργοποιημένο."
Wordpress;WordPress
